distance_km,engine_size,cylinders,driving_style,elevation_change,fuel_type,temperature,fuel_consumption
368.2,3.5,6,0,257.49,1,29.52,50.57
81.49,2.3,4,0,165.1,0,36.54,7.5
352.52,2.5,4,2,493.74,1,9.19,48.48
371.26,3.0,6,2,-167.55,1,4.37,41.72
354.97,2.0,4,1,-356.78,1,42.33,31.9
492.79,2.0,4,2,371.97,0,3.24,71.48
121.75,6.2,8,0,-169.62,1,44.81,14.73
370.34,6.5,12,0,141.32,1,14.68,70.38
371.08,5.3,8,2,217.32,0,42.17,74.16
110.88,2.7,6,2,283.02,1,41.48,19.13
445.66,3.3,6,1,-16.94,0,18.63,47.73
493.17,6.5,12,0,-59.83,0,40.31,77.15
307.99,4.0,6,2,-449.28,0,31.61,46.81
433.5,2.7,4,0,265.43,1,11.04,50.74
392.58,2.5,4,1,-15.28,1,9.89,34.13
88.66,1.6,4,2,439.84,1,21.04,9.59
470.86,2.4,4,2,-323.24,0,13.05,47.01
65.38,5.3,8,1,48.58,1,35.1,10.41
226.09,5.5,8,0,-301.98,0,35.46,31.65
441.39,1.6,4,1,257.85,1,18.2,47.79
125.56,6.3,12,1,145.36,1,26.41,24.37
479.37,3.0,6,1,-67.01,1,20.78,53.53
97.76,1.4,4,2,-247.26,0,26.59,8.08
368.66,6.2,8,1,192.39,0,9.34,68.13
58.14,3.5,6,0,392.57,0,12.69,6.32
445.25,2.7,4,2,-202.34,1,13.72,71.38
456.36,2.0,4,2,-339.37,1,21.54,49.44
335.28,6.2,8,2,137.77,0,25.0,64.45
332.57,8.0,16,1,-39.4,1,18.99,72.41
351.78,3.6,6,0,373.85,1,10.0,35.54
8.59,3.5,6,2,106.29,1,26.7,1.17
89.51,3.5,6,2,-91.61,1,27.1,12.87
123.26,2.0,4,1,-152.15,1,35.63,11.49
312.37,2.0,4,1,-409.07,1,30.15,28.54
347.89,3.0,6,1,171.43,1,26.1,48.55
286.64,2.0,4,1,351.14,0,29.17,30.0
476.41,2.0,4,1,398.93,1,4.89,60.66
203.56,2.0,4,0,180.18,1,8.95,12.93
223.43,4.4,8,0,-5.65,0,29.08,23.56
101.98,3.0,6,0,277.76,1,24.34,11.37
370.68,3.0,6,0,-223.0,0,9.55,31.26
301.41,2.0,4,1,-32.35,1,0.61,27.96
117.26,3.5,6,1,69.62,0,26.25,13.95
11.1,3.5,6,2,40.49,1,35.41,2.19
151.56,1.5,4,0,382.7,0,9.45,13.81
328.66,2.7,4,2,458.31,0,12.64,74.78
153.07,3.8,6,2,389.14,1,43.42,28.56
247.84,5.3,8,1,64.95,1,37.96,37.83
206.19,2.7,4,0,-446.41,1,38.57,24.77
59.46,3.0,6,2,487.77,1,19.58,11.61
408.5,1.8,4,2,-109.62,1,17.67,22.92
254.34,2.0,4,1,451.87,1,20.71,26.55
497.42,2.0,4,0,-153.24,0,43.79,34.95
492.82,2.7,4,0,-202.63,0,22.96,48.62
454.81,3.5,6,2,467.6,0,7.09,94.33
417.29,2.0,4,0,18.88,1,37.51,26.76
436.96,4.0,8,1,402.94,1,21.35,89.53
486.24,2.5,4,0,290.55,0,5.11,32.69
466.16,2.0,4,1,225.39,1,5.34,43.41
353.94,3.7,6,2,390.01,0,35.4,60.4
223.54,2.0,4,0,373.35,1,23.69,21.8
127.98,2.5,4,0,-359.27,1,9.81,10.45
403.82,2.0,4,0,321.64,1,44.6,34.2
33.77,2.0,4,1,16.93,0,35.19,3.58
203.08,2.7,4,1,297.28,0,3.78,23.14
122.32,2.5,4,1,-301.59,0,4.69,9.75
139.41,3.6,6,1,235.03,0,12.32,17.34
312.66,2.4,4,1,42.46,1,18.73,36.63
479.7,4.4,8,1,-356.83,1,36.37,70.37
495.63,6.2,8,1,-209.28,1,6.71,72.5
285.17,2.0,4,0,-208.01,0,33.44,22.76
45.6,2.0,4,2,-178.44,1,30.0,4.78
98.34,2.0,4,0,-381.17,0,29.4,6.86
388.45,2.0,4,2,384.46,1,3.35,60.53
190.48,3.0,6,0,-205.15,0,27.0,15.43
139.97,2.3,4,0,-47.3,0,21.7,12.35
449.02,5.5,8,1,-188.26,1,7.77,77.41
99.23,2.5,4,2,-90.49,0,16.67,9.55
194.2,2.0,4,0,-102.75,1,21.3,14.47
159.57,3.0,6,2,-261.97,1,9.68,24.16
336.38,2.0,4,0,-20.49,1,9.8,19.78
263.41,2.5,4,2,-82.97,1,20.15,19.56
423.82,3.0,6,2,-402.04,1,41.35,69.76
468.96,3.0,6,2,447.68,1,43.42,72.13
481.09,3.6,6,2,-220.2,0,44.41,74.01
240.97,3.0,6,2,302.05,1,3.22,33.98
349.48,2.9,6,1,76.04,1,5.17,47.46
457.67,2.4,4,2,489.22,1,40.08,77.93
108.44,6.2,8,0,8.7,0,19.51,13.25
327.58,4.0,6,2,-362.57,0,17.47,46.83
198.46,3.5,6,1,127.62,1,16.23,22.0
423.38,2.0,4,0,-159.27,0,43.1,34.67
173.65,2.0,4,0,425.39,0,30.92,16.3
356.58,3.0,6,0,369.54,1,9.11,47.12
77.5,3.0,6,2,-390.54,0,34.79,11.71
280.18,2.0,4,0,192.42,1,14.11,19.4
9.02,3.0,6,2,-410.98,0,13.97,0.94
125.79,2.5,4,2,-470.69,1,42.81,15.94
496.61,1.6,4,2,334.26,0,27.49,51.87
201.73,3.5,6,2,-427.69,0,20.84,31.22
390.34,3.5,6,0,-449.22,1,29.05,31.32
259.88,2.0,4,2,-60.37,1,10.66,27.54
444.92,1.5,4,1,-32.72,0,40.36,30.19
115.22,2.0,4,2,-294.83,1,24.54,10.82
269.23,3.8,6,1,98.71,1,15.11,30.94
234.11,5.3,8,1,7.99,0,37.53,34.33
212.12,3.0,6,1,176.39,0,12.76,25.05
177.33,4.0,8,0,91.64,0,20.96,22.03
325.95,3.5,6,1,-31.36,0,1.76,45.64
230.05,1.6,4,1,227.33,1,39.26,23.0
249.04,1.5,4,0,-312.24,1,25.16,16.5
451.87,3.0,6,2,79.23,0,16.07,73.71
82.23,3.6,6,1,-194.91,1,37.94,9.9
203.15,2.5,4,2,-122.25,0,37.03,17.12
117.7,3.5,6,2,358.01,0,40.41,20.87
390.2,2.0,4,1,19.02,1,7.97,37.89
55.81,3.0,6,2,-78.97,0,24.94,7.04
262.82,2.5,4,2,-225.2,1,29.15,25.4
358.07,2.5,4,0,-3.96,1,41.66,38.66
249.18,4.0,8,0,-104.14,1,39.73,25.38
188.52,2.4,4,0,-270.07,1,18.18,13.16
371.46,5.7,8,2,-123.17,1,40.0,80.78
13.77,3.0,6,1,326.35,1,42.77,2.14
160.74,3.0,6,0,135.33,1,26.01,20.46
332.63,2.0,4,0,-155.66,0,36.44,22.44
204.59,2.4,4,0,-135.57,1,13.08,15.71
228.9,2.0,4,1,-266.86,1,15.55,21.71
266.38,3.0,6,0,-490.03,1,31.97,23.36
434.72,6.2,8,0,-267.25,1,41.66,58.82
127.87,2.4,4,2,-406.66,0,25.17,13.45
136.57,2.5,4,0,480.84,0,23.7,12.64
356.68,2.3,4,2,239.91,1,4.81,68.1
241.48,6.2,8,0,293.72,0,43.0,38.43
217.63,1.5,3,2,-436.08,1,32.58,19.36
311.28,1.6,4,2,-126.12,0,11.92,27.88
34.61,2.0,4,2,300.92,1,1.53,2.56
95.03,2.5,4,0,-410.87,0,32.33,4.34
84.53,4.4,8,2,-415.93,1,33.45,14.11
209.37,3.0,6,1,-59.06,1,18.78,20.32
421.17,2.0,4,1,-201.27,1,21.78,42.3
67.77,2.0,4,0,468.81,0,23.37,7.02
467.37,2.0,4,1,-285.7,0,38.05,37.07
7.72,3.5,6,2,-43.85,1,27.57,1.03
457.19,2.0,4,0,-440.93,1,40.02,39.4
311.72,3.0,6,2,486.77,1,42.39,53.49
420.87,3.0,6,0,-96.49,0,24.98,33.94
383.03,3.0,6,1,-259.6,1,43.98,40.91
28.09,4.4,8,1,142.33,0,38.73,4.34
77.46,5.0,8,1,342.57,1,43.87,11.88
495.76,1.5,4,2,-414.88,1,43.79,30.45
459.07,6.6,12,0,-453.75,0,31.66,52.32
488.13,2.7,6,0,244.01,1,23.14,54.85
283.15,2.0,4,1,13.73,0,12.29,28.27
62.53,6.2,8,0,-448.89,1,22.46,7.12
437.64,1.4,4,1,333.02,1,15.32,36.59
16.72,5.2,8,2,248.37,1,4.86,4.96
307.66,2.0,4,1,65.24,1,21.5,30.31
264.91,2.0,4,0,2.81,1,4.57,25.83
59.27,5.7,8,0,470.09,0,34.81,9.52
395.67,3.6,6,1,-348.86,0,15.16,44.48
239.19,3.5,6,2,285.92,1,12.92,32.0
242.29,1.5,4,2,-2.19,1,19.57,21.57
36.34,3.6,6,0,-39.31,0,35.73,3.54
58.56,3.0,6,0,-387.28,1,18.99,4.39
257.77,2.0,4,0,-316.67,0,38.86,19.25
190.79,3.0,4,1,380.55,0,5.19,19.05
71.82,2.0,4,2,-186.31,0,3.77,8.65
498.64,3.6,6,1,-376.46,1,42.87,59.25
108.24,3.8,6,2,-165.73,1,18.79,14.49
342.97,3.6,6,1,-253.48,1,8.35,41.25
182.02,5.3,8,1,-156.22,1,20.2,28.25
440.86,6.7,12,1,-217.91,0,37.53,74.27
73.7,2.0,4,2,-435.94,0,4.42,9.93
240.26,1.2,3,1,186.19,1,15.54,20.2
134.3,5.0,8,0,-402.9,1,44.32,15.55
398.69,2.5,4,2,-374.03,0,28.06,28.07
345.6,2.4,4,1,-177.76,0,33.13,30.49
185.01,2.7,4,1,287.09,0,5.05,28.54
314.05,3.5,6,1,-352.71,1,8.31,35.21
216.24,2.0,4,0,-401.6,1,23.93,16.36
211.72,3.3,6,1,-210.34,0,17.31,22.73
83.14,2.5,4,1,300.92,0,27.8,8.52
266.17,3.6,6,0,-160.85,1,33.49,27.52
253.35,2.4,4,2,-413.19,1,3.96,29.29
387.65,2.0,4,1,454.19,1,13.82,20.91
92.03,1.5,4,1,440.6,0,26.5,8.37
91.07,3.5,6,0,-378.25,1,4.08,8.84
428.74,4.0,6,1,-2.51,1,26.59,54.55
461.68,4.0,6,1,-42.94,1,25.76,66.65
59.98,3.3,6,1,55.99,1,25.52,6.86
185.24,2.4,4,1,174.28,1,19.79,20.37
115.44,2.5,4,1,-88.58,0,26.56,8.65
464.08,6.6,12,2,310.05,1,44.59,116.66
48.34,2.0,4,0,415.6,0,17.68,4.03
100.99,2.5,4,1,-346.67,0,16.88,9.23
110.14,2.0,4,1,-207.93,1,11.6,9.35
391.58,3.0,4,1,-381.54,1,44.52,29.08
87.13,3.8,6,0,240.28,1,36.92,11.37
134.02,4.4,8,1,-147.29,1,2.22,16.42
84.86,2.0,4,0,30.23,1,8.4,6.14
39.35,1.6,4,1,-281.88,0,10.35,2.26
286.58,2.0,4,1,354.21,1,27.49,27.61
128.21,2.4,4,0,241.29,0,21.84,10.57
386.68,2.5,4,0,88.92,0,4.54,36.75
56.47,2.0,4,2,-171.95,0,19.96,5.78
208.61,3.0,6,0,266.47,0,44.28,22.08
173.46,2.0,4,0,151.58,1,44.99,15.45
124.45,1.6,4,2,-114.96,0,30.17,11.4
173.1,2.5,4,0,-72.42,0,34.84,11.07
5.89,4.4,8,1,312.36,1,28.18,0.87
176.69,5.5,8,1,-427.84,0,16.66,26.8
125.72,2.0,4,0,381.97,0,36.39,6.37
399.97,2.0,4,1,-157.34,1,28.67,42.55
181.76,2.0,4,2,-278.18,1,37.8,24.41
464.42,2.0,4,0,-76.15,0,19.66,37.56
34.13,3.5,6,1,315.29,1,27.34,3.53
71.2,2.5,4,1,16.31,1,42.54,6.94
352.3,2.0,4,0,32.68,1,13.78,27.95
452.31,3.0,6,2,213.18,1,6.16,70.14
384.98,2.0,4,0,58.75,1,22.07,31.03
185.71,2.0,4,2,169.15,0,27.28,19.84
255.11,2.5,5,1,223.06,0,32.69,28.53
385.26,2.7,4,0,-430.77,1,32.63,36.37
398.28,3.3,6,1,386.68,0,4.93,54.49
300.58,3.8,6,0,66.95,1,8.69,30.79
206.01,2.0,4,2,404.93,0,13.63,17.71
455.41,1.2,3,0,-213.19,0,12.8,28.8
401.75,2.5,4,1,-195.19,0,42.71,32.52
14.66,1.6,4,0,16.66,0,0.4,1.12
314.8,2.0,4,1,498.98,0,38.87,35.06
141.35,3.0,6,0,-327.07,1,21.73,15.53
11.11,2.0,4,0,-21.98,0,27.61,0.85
55.93,2.0,4,2,-115.3,1,17.56,6.11
115.84,2.0,4,2,-364.1,0,18.33,13.38
418.9,3.6,6,1,145.68,1,39.84,47.99
83.44,1.2,3,2,-486.53,0,19.76,7.25
376.98,2.4,4,1,-247.03,0,40.53,37.14
53.0,5.7,8,0,218.29,0,38.78,8.02
452.59,4.4,8,0,133.12,1,18.59,47.89
467.05,2.0,4,1,-439.86,0,34.73,34.12
267.82,2.7,4,0,-205.12,1,1.82,27.13
25.4,3.0,6,0,473.35,0,30.5,2.58
282.16,2.5,4,0,-463.24,0,31.5,17.31
239.61,6.0,12,1,-338.84,1,18.88,34.07
473.18,1.6,4,1,15.85,1,0.15,24.1
101.56,2.0,4,0,330.57,0,20.39,8.79
458.13,3.0,6,2,41.59,0,33.37,61.15
216.69,3.0,6,1,-43.23,0,33.39,28.81
193.03,3.5,6,0,-261.06,1,39.25,19.76
87.64,2.0,4,1,-25.93,0,33.94,7.54
365.37,2.0,4,0,148.64,0,17.02,33.27
133.08,1.4,4,1,144.04,1,0.24,10.54
339.21,2.0,4,0,319.66,1,40.91,29.21
222.27,2.8,4,0,320.87,1,36.83,24.52
132.85,2.0,4,0,30.52,1,21.83,10.24
166.98,2.0,4,2,-365.19,1,19.01,14.97
315.58,3.5,6,0,-361.88,1,31.2,25.51
294.1,1.2,3,1,374.7,0,24.82,27.91
410.05,4.0,8,1,-383.1,1,7.98,52.71
304.95,3.0,6,2,-67.19,1,11.75,47.62
289.54,2.5,4,0,290.93,0,18.51,30.88
302.64,6.7,12,2,-89.28,0,16.34,63.0
270.69,5.0,8,0,-232.73,0,18.88,27.18
306.58,3.8,6,2,-173.91,1,26.44,40.4
115.78,1.6,4,2,474.93,0,5.01,8.38
176.65,3.4,6,0,-87.22,0,35.33,17.82
345.57,3.0,6,0,-69.88,1,35.89,31.81
406.14,3.5,6,2,-124.99,0,33.33,61.61
480.59,4.0,8,1,-228.3,0,2.7,71.92
302.33,5.2,12,1,-61.69,0,14.19,40.28
201.58,3.5,6,1,339.02,0,16.12,23.54
323.86,4.0,8,2,391.63,0,31.79,66.58
470.19,2.4,4,0,-217.69,1,3.38,37.04
299.33,3.3,6,2,-7.22,1,26.38,40.85
136.72,1.5,4,0,-94.92,0,3.2,10.62
224.69,2.7,4,2,8.92,1,23.84,39.14
387.81,1.4,4,2,118.41,1,9.99,46.08
138.83,3.0,6,2,-270.83,1,42.64,18.35
68.38,3.5,6,1,-156.3,0,16.93,8.29
291.01,2.0,4,2,-264.54,1,32.89,34.66
340.17,2.0,4,1,276.36,1,8.09,34.62
174.82,2.4,4,2,383.09,0,14.94,23.71
419.22,3.0,6,0,60.26,1,7.34,42.07
61.12,2.0,4,1,89.48,0,35.1,4.69
479.64,8.0,16,1,-177.37,0,21.07,121.17
84.26,5.0,8,1,269.79,0,23.25,11.74
420.03,2.5,4,1,-198.9,1,28.08,31.19
338.79,2.3,4,0,-339.45,0,38.53,26.19
168.67,3.6,6,1,434.57,1,10.53,20.82
121.5,2.5,4,1,-374.35,1,37.03,13.48
307.64,2.0,4,1,155.28,0,38.39,27.58
190.97,4.0,8,2,111.94,1,31.77,35.0
487.41,5.3,8,0,165.01,1,26.88,61.12
242.97,6.3,12,2,-204.56,0,8.63,54.77
119.31,2.5,4,0,299.61,0,6.01,12.59
38.67,3.0,6,2,-206.14,1,21.51,5.9
327.68,2.4,4,0,186.91,1,42.12,28.62
46.51,2.5,4,2,320.68,0,28.9,7.1
256.34,3.0,6,0,-380.55,1,13.92,24.62
418.63,2.0,4,1,-88.8,1,43.91,38.06
33.53,3.6,6,1,-438.82,0,3.33,3.47
468.05,3.5,6,1,-130.28,0,32.0,43.51
425.1,2.5,4,2,464.93,0,3.19,51.22
123.13,3.9,8,1,-425.19,0,25.25,15.16
50.29,6.7,12,1,-212.02,1,24.15,8.03
388.61,5.0,8,2,-430.62,0,17.73,57.45
79.74,2.0,4,2,246.44,1,7.96,12.38
339.65,1.6,4,0,227.54,1,7.76,26.73
23.74,2.4,4,1,407.76,0,4.55,2.92
307.71,3.0,6,0,218.25,1,25.13,33.36
12.87,3.4,6,2,-8.05,1,15.4,2.01
106.82,4.0,8,1,211.69,0,39.68,18.43
195.3,4.0,6,2,223.0,1,35.5,40.66
82.93,3.5,6,2,-121.61,1,39.97,11.1
375.89,2.0,4,0,331.68,1,41.87,34.39
400.17,3.6,6,1,472.28,0,20.15,59.5
26.21,3.0,6,1,253.31,0,17.83,3.32
138.08,5.3,8,2,486.13,1,28.71,29.5
266.25,2.0,4,1,122.41,1,27.78,22.12
154.23,4.4,8,2,157.29,0,18.8,28.84
356.09,2.0,4,0,-362.5,0,8.87,27.89
466.03,2.5,4,2,358.07,1,0.13,66.95
147.94,3.4,6,2,418.67,1,2.54,29.26
152.86,3.5,6,2,251.08,0,28.2,22.43
442.33,2.7,4,0,-250.32,1,0.41,52.72
385.22,3.0,6,0,372.91,0,0.47,37.25
50.62,4.0,8,0,138.84,0,34.73,7.96
75.68,2.0,4,1,-65.34,0,22.76,5.31
392.82,4.0,8,1,473.05,1,23.32,62.26
269.03,2.5,4,0,68.03,1,6.98,15.68
265.5,2.0,4,2,158.48,0,37.45,36.43
127.98,2.0,4,0,-451.42,0,2.42,8.81
311.31,1.5,4,1,301.98,1,28.0,15.95
226.53,3.0,6,2,55.36,0,39.62,36.82
47.23,2.0,4,1,236.63,0,38.5,4.94
158.24,2.0,4,1,-315.21,0,14.2,14.53
170.19,3.5,6,0,293.5,1,17.27,17.26
296.4,2.0,4,1,-428.08,0,21.64,28.33
173.79,2.0,4,1,95.38,0,4.81,15.37
461.08,3.2,6,2,240.94,1,33.26,68.22
388.2,3.0,6,2,40.51,0,6.27,51.21
172.46,4.4,8,2,-440.88,1,4.16,23.69
217.96,5.0,8,1,-249.55,1,14.96,25.24
364.37,2.0,4,1,48.89,1,8.3,37.42
206.39,4.0,8,1,36.87,1,44.35,32.15
309.67,3.0,6,1,-181.13,0,32.45,31.58
42.28,3.4,6,2,-132.19,0,11.09,6.31
269.74,1.8,4,2,131.43,1,37.24,25.51
252.15,3.6,6,1,308.03,0,23.47,30.66
146.15,3.0,6,2,-387.94,1,18.2,16.08
246.6,4.0,8,2,-88.77,0,38.82,47.47
348.92,6.2,8,2,123.45,0,25.19,66.67
467.24,2.5,4,1,-217.33,1,36.73,43.02
295.59,3.9,8,1,-27.35,0,20.82,41.76
271.61,3.5,6,0,386.92,1,25.29,38.65
296.97,2.4,4,0,18.3,1,9.77,23.97
83.18,2.4,4,1,-217.4,1,9.62,7.38
229.1,4.4,8,2,-416.37,1,5.58,36.78
461.86,2.0,4,1,-112.51,0,42.9,39.59
76.82,3.0,6,2,-276.2,0,31.01,10.88
420.09,1.5,4,1,183.13,0,27.41,33.75
139.95,2.0,4,2,176.02,0,6.54,17.06
15.66,3.6,6,0,29.58,0,34.53,1.54
83.25,2.0,4,0,-129.81,0,26.73,3.64
99.33,5.7,8,0,-118.86,1,37.89,13.56
499.6,1.6,3,0,-357.08,1,40.49,45.34
323.98,3.3,6,0,458.17,1,3.11,40.19
294.54,3.0,6,0,-238.71,0,19.76,30.76
282.9,3.0,6,2,181.33,0,31.6,43.49
155.92,5.0,8,2,-70.77,1,19.26,22.66
204.68,3.3,6,0,332.54,0,2.63,22.84
86.23,3.0,6,1,300.72,1,22.66,9.73
343.44,3.0,6,1,-59.19,1,11.81,34.4
338.28,2.0,4,2,-61.03,0,42.24,30.46
437.93,5.0,8,2,38.52,1,41.37,78.18
393.64,3.0,6,1,277.76,1,12.31,42.63
354.15,2.5,4,1,429.71,1,31.71,47.38
283.16,3.5,6,2,396.17,0,4.5,44.6
331.25,4.4,8,1,8.22,1,20.18,53.04
28.97,3.0,6,1,-85.83,1,24.12,2.97
90.01,2.4,4,1,-181.3,1,31.49,9.7
447.57,2.0,4,1,154.16,0,35.98,40.33
37.08,2.5,4,0,85.54,1,35.65,2.44
115.03,5.7,8,1,76.52,0,39.71,15.66
33.19,5.3,8,0,-446.09,0,33.24,3.97
200.44,2.7,4,2,-70.69,0,34.32,32.93
226.84,5.0,8,1,-295.92,0,7.96,28.26
306.97,2.0,4,1,471.47,1,20.96,36.85
361.7,6.2,8,2,99.64,1,5.31,76.01
164.9,2.4,4,0,355.71,1,18.22,17.35
97.84,3.0,6,2,419.15,0,37.24,15.12
110.37,2.4,4,2,-49.91,0,10.61,14.3
149.86,2.7,4,1,-115.41,1,15.52,21.63
450.23,5.7,8,0,125.9,1,12.55,62.53
85.92,5.7,8,1,-247.58,0,21.56,12.86
23.62,2.0,4,1,327.38,0,35.83,2.42
168.91,3.0,6,2,-242.03,1,29.61,27.35
190.98,3.0,6,1,-279.03,1,24.01,18.91
393.69,3.0,6,0,-386.36,1,34.71,29.64
442.85,3.0,6,1,252.57,1,42.03,54.81
202.87,3.0,6,0,94.01,1,27.54,22.0
140.3,2.0,4,0,84.5,0,27.55,11.91
250.08,3.5,6,2,147.95,0,29.06,42.63
95.18,3.0,6,2,173.19,1,20.68,12.46
189.07,2.4,4,2,-36.91,1,42.99,26.32
22.21,3.0,6,0,-410.03,0,5.82,2.21
13.66,3.5,6,2,491.08,1,39.17,2.34
381.09,5.3,8,2,-486.79,1,41.3,61.64
55.28,2.4,4,1,372.2,0,5.43,7.56
279.85,2.0,4,2,-236.32,1,14.0,33.23
73.97,3.0,6,0,271.67,0,9.05,6.86
195.46,3.0,6,1,-224.57,0,26.65,18.84
112.73,2.4,4,0,417.37,0,36.72,13.01
416.7,1.3,3,0,-250.95,1,20.47,26.92
228.11,4.6,8,0,229.15,0,26.09,31.96
452.27,3.0,6,0,-369.96,1,37.86,34.64
223.27,3.0,6,0,-16.15,1,19.83,19.94
335.57,2.9,6,0,-114.68,0,34.57,34.03
204.32,3.6,6,0,238.54,0,27.21,23.14
457.65,4.6,8,1,-84.96,1,0.85,71.33
496.85,1.6,4,0,321.83,0,28.42,35.9
78.8,2.0,4,0,95.34,0,20.25,7.37
380.91,4.4,8,1,430.19,1,35.37,70.74
221.38,2.0,4,0,136.15,0,22.26,20.19
332.44,2.0,4,1,362.46,1,31.68,38.13
61.35,4.0,6,1,147.17,0,15.32,8.31
240.38,3.3,6,1,-373.41,1,38.2,28.15
335.71,2.4,4,1,342.9,0,23.83,34.14
422.56,3.0,6,2,-371.18,1,13.72,59.5
171.46,6.6,12,0,391.72,1,25.34,29.13
262.3,4.0,8,2,-310.84,0,41.78,51.16
31.63,3.6,6,0,-29.94,1,42.7,3.21
320.01,2.0,4,2,-478.2,1,41.11,34.1
234.62,1.6,4,0,75.48,1,20.17,9.36
43.33,2.0,4,0,-246.51,1,21.43,3.76
424.73,2.0,4,1,-122.64,0,7.6,40.58
71.42,3.0,6,1,6.07,0,33.91,8.25
126.04,3.0,6,2,-412.95,1,25.98,17.86
257.19,2.0,4,0,424.31,1,15.68,18.17
413.64,2.0,4,0,276.25,1,17.02,33.08
325.76,6.5,12,1,162.99,0,4.68,80.05
260.17,2.5,4,2,428.64,0,4.18,32.83
114.03,2.0,4,2,235.24,1,43.48,16.43
482.27,3.6,6,0,156.41,1,19.29,55.37
136.53,3.7,6,1,442.93,0,12.91,20.05
51.49,3.0,6,0,-219.71,1,1.6,4.51
29.64,2.7,4,0,-487.78,0,9.9,2.99
84.08,2.5,4,1,-456.1,1,3.94,6.68
476.27,2.0,4,1,-234.78,1,35.43,42.24
272.97,2.0,4,1,-75.29,0,14.14,23.59
54.59,1.6,4,0,-432.26,1,1.81,3.71
449.13,5.6,8,0,-265.02,0,9.96,51.07
344.55,3.6,6,2,36.8,1,36.02,62.37
31.66,6.2,8,2,223.2,1,12.32,6.45
333.18,2.0,4,2,-491.02,1,14.31,34.95
133.96,2.0,4,0,-173.49,1,0.92,9.05
5.39,3.3,6,0,433.4,1,0.94,0.6
156.75,2.5,4,1,-496.34,0,11.15,16.01
22.06,2.5,4,1,-234.25,0,28.96,1.71
385.25,6.2,8,2,-90.0,0,41.14,69.47
134.79,3.6,6,1,165.07,1,26.14,14.54
391.1,2.5,4,1,-405.41,1,26.6,43.84
27.25,1.6,4,1,45.81,1,16.57,2.04
90.43,4.0,8,2,-133.87,1,6.03,16.7
231.26,4.0,8,2,385.38,1,29.95,48.45
420.65,3.0,6,2,476.35,1,22.6,71.56
136.15,2.0,4,0,216.39,1,35.95,9.51
295.68,2.0,4,0,-312.96,1,21.28,15.55
176.17,2.4,4,0,153.2,1,13.42,16.18
313.86,3.0,6,0,-390.75,0,31.64,31.9
222.35,3.5,6,1,-492.44,0,17.94,17.08
409.5,2.4,4,1,-184.91,0,15.21,41.11
212.4,3.0,6,0,-91.19,0,8.99,23.97
112.2,2.0,4,0,-192.9,1,30.95,10.41
163.49,3.0,6,2,-348.53,0,24.79,20.05
455.24,2.0,4,1,-353.1,1,26.13,42.46
368.44,2.3,4,1,-376.29,1,42.61,46.02
128.77,2.5,4,1,349.92,0,38.75,17.32
230.12,3.0,6,2,216.66,1,0.86,32.7
292.67,2.4,4,0,300.16,0,29.11,27.49
361.86,2.0,4,1,-128.1,1,15.22,37.26
185.96,2.0,4,0,-118.17,0,38.84,11.36
172.2,3.0,6,1,499.16,0,35.02,25.14
152.55,3.8,6,2,386.58,1,35.07,25.02
413.31,2.0,4,0,-398.98,1,44.5,32.62
359.86,1.5,3,0,-129.99,1,29.4,21.93
239.29,5.0,8,2,466.19,0,32.51,59.13
154.81,3.6,6,1,300.03,0,14.12,21.33
412.2,6.2,8,0,165.35,0,19.5,53.54
198.4,3.5,6,0,161.42,1,31.33,21.68
85.46,3.0,6,0,-103.21,1,9.81,8.47
381.34,3.0,6,0,-189.86,0,33.75,30.99
49.04,2.0,4,2,136.19,1,34.36,6.34
485.96,4.0,8,2,-475.29,1,28.25,82.68
493.68,4.0,8,2,-250.06,1,24.12,80.92
483.05,3.6,6,1,-453.83,0,31.59,52.9
452.5,3.3,6,2,-184.68,0,37.56,54.06
117.16,2.9,6,1,440.78,0,6.84,17.56
219.83,2.0,4,1,392.27,0,40.96,24.64
98.05,6.2,8,0,-454.83,0,33.98,10.86
85.49,3.8,6,1,41.27,0,16.52,9.13
442.56,4.4,8,0,451.76,0,27.75,53.87
39.45,3.0,6,0,122.85,0,23.07,3.82
412.04,3.0,6,1,-275.71,0,3.32,44.67
182.66,2.5,4,0,-496.63,0,34.98,11.16
195.06,3.0,6,2,-156.18,1,33.11,31.02
351.71,3.0,6,0,311.31,0,0.26,35.68
118.5,3.0,6,2,-284.17,1,22.15,13.59
341.18,2.0,4,2,488.17,1,43.83,51.12
329.11,2.0,4,1,-84.18,1,21.51,30.77
236.53,6.6,12,2,298.96,0,22.36,55.92
132.05,3.0,6,1,-180.08,0,26.48,16.68
360.18,2.0,4,2,-301.05,1,0.27,41.81
466.45,3.6,6,1,424.2,1,10.32,64.61
448.49,3.5,6,1,-463.99,0,1.29,51.31
200.22,2.0,4,1,-203.84,1,21.75,18.08
76.96,2.4,4,1,-248.41,1,10.15,6.62
361.16,3.5,6,0,97.03,0,15.94,38.27
405.04,2.4,4,1,-390.41,0,36.73,42.74
11.94,2.0,4,2,-300.97,0,30.57,1.4
110.53,4.0,8,1,121.2,0,35.45,17.36
57.58,1.8,4,1,-40.18,0,29.89,4.18
327.96,1.6,4,2,300.45,0,17.78,33.57
387.01,2.0,4,1,-62.37,1,25.45,36.56
194.01,3.0,6,0,475.33,1,36.8,27.93
282.21,2.5,4,0,-313.29,1,40.48,12.62
